RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
417312100054010010012BP2600431320201052-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004313;Desarrollo de semilleros participativos en el Distrito de Santiago de  Cali;BP260043132020105;Diseñar y realizar talleres de intervención social para la reconstrucción del tejido social en los territorios priorizados;2022760010157;45;4502;4502033;4502033;4502033;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010012;Semilleros itinerantes de Desarrollo Distrital participativo, realizados;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.098.312.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.098.312.600 ; 58.944.000 ; 38.020.000 ; 6.926.000 ; -   ; 38.020.000 ; 20.924.000 ; 1.039.368.600 
417312100054010010012BP2600431320201062-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004313;Desarrollo de semilleros participativos en el Distrito de Santiago de  Cali;BP260043132020106;Implementar una  estrategia de comunicación y difusión para las actividades realizadas en los territorios priorizados;2022760010157;45;4502;4502033;4502033;4502033;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010012;Semilleros itinerantes de Desarrollo Distrital participativo, realizados;Organismo;SANTIAGO DE CALI;Actual;Inversión; 33.356.400 ; -   ; -   ; -   ; -   ; -   ; -   ; 33.356.400 ; -   ; -   ; -   ; -   ; -   ; -   ; 33.356.400 
417312100054010010012BP2600431320301012-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004313;Desarrollo de semilleros participativos en el Distrito de Santiago de  Cali;BP260043132030101;Realizar talleres sobre desarrollo territorial para fortalecer la participación comunitaria en los territorios priorizados;2022760010157;45;4502;4502033;4502033;4502033;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5401;Transición hacia Distrito Especial;5401001;Implementación de Cali Distrito ;54010010012;Semilleros itinerantes de Desarrollo Distrital participativo, realizados;Organismo;SANTIAGO DE CALI;Actual;Inversión; 79.853.400 ; -   ; -   ; -   ; -   ; -   ; -   ; 79.853.400 ; -   ; -   ; -   ; -   ; -   ; -   ; 79.853.400 
417312100054020010028BP2600431120101012-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004311;Fortalecimiento de la planificación estrategica del Proceso de Participación Ciudadana y gestión comunitaria en Santiago de Cali;BP260043112010101;Realizar programación, presupuestación, eficiencia del gasto publico y control organizacional;2022760010156;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010028;Proceso de participación ciudadana y gestión comunitaria certificado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 516.875.100 ; -   ; -   ; -   ; -   ; -   ; -   ; 516.875.100 ; 134.612.000 ; 108.616.000 ; 27.154.000 ; 3.646.000 ; 108.616.000 ; 25.996.000 ; 382.263.100 
417312100054020010028BP2600431120101022-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004311;Fortalecimiento de la planificación estrategica del Proceso de Participación Ciudadana y gestión comunitaria en Santiago de Cali;BP260043112010102;Realizar acciones que garanticen el cumplimiento de los requisitos del Sistema de Gestión de Calidad en el proceso de participación ciudadana y gestión comunitaria;2022760010156;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010028;Proceso de participación ciudadana y gestión comunitaria certificado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 216.127.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 216.127.800 ; 23.080.000 ; 23.080.000 ; 5.770.000 ; -   ; 23.080.000 ; -   ; 193.047.800 
417312100054020010028BP2600431120101032-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004311;Fortalecimiento de la planificación estrategica del Proceso de Participación Ciudadana y gestión comunitaria en Santiago de Cali;BP260043112010103;Programar y gestionar adecuadamente las compras y contrataciones públicas;2022760010156;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010028;Proceso de participación ciudadana y gestión comunitaria certificado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 756.888.600 ; -   ; -   ; -   ; -   ; -   ; -   ; 756.888.600 ; 103.792.000 ; 103.792.000 ; 25.948.000 ; 9.050.000 ; 103.792.000 ; -   ; 653.096.600 
417312100054020010028BP2600431120201012-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004311;Fortalecimiento de la planificación estrategica del Proceso de Participación Ciudadana y gestión comunitaria en Santiago de Cali;BP260043112020101;Asistir Tecnicamente en los lineamientos de las Políticas de Gestión y Desempeño Institucional asociadas  a la simplificación de procesos, Gobierno Digital, Seguridad Digital,  Defensa jurídica y Mejora normativa;2022760010156;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010028;Proceso de participación ciudadana y gestión comunitaria certificado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 186.606.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 186.606.000 ; 49.840.000 ; 49.840.000 ; 12.460.000 ; -   ; 49.840.000 ; -   ; 136.766.000 
417312100054020010028BP2600431120201022-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004311;Fortalecimiento de la planificación estrategica del Proceso de Participación Ciudadana y gestión comunitaria en Santiago de Cali;BP260043112020102;Desarrollar Plan de seguimiento y control de las prácticas y procedimientos;2022760010156;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010028;Proceso de participación ciudadana y gestión comunitaria certificado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 90.694.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 90.694.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 90.694.800 
417312100054020010028BP2600431120201032-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26004311;Fortalecimiento de la planificación estrategica del Proceso de Participación Ciudadana y gestión comunitaria en Santiago de Cali;BP260043112020103;Brindar apoyo técnico para la implementación de los lineamientos de las Políticas de Gestión y Desempeño Institucional de Transparencia, acceso a la información pública, lucha contra la corrupción, Racionalización de trámites y Gestión Documental;2022760010156;45;4599;4599031;4599031;4599031;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402001;Fortalecimiento Institucional;54020010028;Proceso de participación ciudadana y gestión comunitaria certificado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 432.807.700 ; -   ; -   ; -   ; -   ; -   ; -   ; 432.807.700 ; 69.708.000 ; 69.708.000 ; 17.427.000 ; 2.579.000 ; 69.708.000 ; -   ; 363.099.700 
417312100054020030006BP2600275510101032-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002755;Fortalecimiento  de los canales y puntos de atención al Ciudadano de la Secretaría de Desarrollo Territorial y  Participación Ciudadana de Santiago de  Cali;BP260027551010103;Sensibilizar sobre la cultura del servicio orientado al ciudadano;2020760010030;45;4502;4502015;4502015;4502015;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402003;Sistema de la Información y la Infraestructura Tecnológica  ;54020030006;Puntos de atención con cultura del servicio orientado al ciudadano, operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 267.031.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 267.031.800 ; 62.440.000 ; 62.440.000 ; 15.610.000 ; 6.560.000 ; 62.440.000 ; -   ; 204.591.800 
417312100054020030006BP2600275510101042-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002755;Fortalecimiento  de los canales y puntos de atención al Ciudadano de la Secretaría de Desarrollo Territorial y  Participación Ciudadana de Santiago de  Cali;BP260027551010104;Operar los puntos y canales de atención al ciudadano de la SDTPC;2020760010030;45;4502;4502015;4502015;4502015;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402003;Sistema de la Información y la Infraestructura Tecnológica  ;54020030006;Puntos de atención con cultura del servicio orientado al ciudadano, operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.118.578.976 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.118.578.976 ; 119.944.000 ; 119.944.000 ; 27.888.000 ; 7.737.000 ; 119.944.000 ; -   ; 1.998.634.976 
417312100054020030006BP2600275510201072-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002755;Fortalecimiento  de los canales y puntos de atención al Ciudadano de la Secretaría de Desarrollo Territorial y  Participación Ciudadana de Santiago de  Cali;BP260027551020107;Realizar servicios para el soporte tecnico y tecnologico;2020760010030;45;4502;4502015;4502015;4502015;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;54;Cali, Gobierno Incluyente;5402;Gobierno Inteligente;5402003;Sistema de la Información y la Infraestructura Tecnológica  ;54020030006;Puntos de atención con cultura del servicio orientado al ciudadano, operando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 14.389.224 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.389.224 ; -   ; -   ; -   ; -   ; -   ; -   ; 14.389.224 
417312100054030010001BP2600372410101012-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241010101;Realizar actividades de articulación comunitaria del sistema de participación ciudadana;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.150.178.900 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.150.178.900 ; 113.624.000 ; 82.384.000 ; 17.316.000 ; 3.007.000 ; 82.384.000 ; 31.240.000 ; 1.036.554.900 
417312100054030010001BP2600372410101032-320202006;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241010103;Apoyar  logísticamente a los actores de Sistema de Participación Ciudadana;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 650.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 650.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 650.000.000 
417312100054030010001BP2600372410101042-320202006;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241010104;Apoyar logísticamente los procesos de articulación comunitaria del sistema de participación;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 82.314.940 ; -   ; -   ; -   ; -   ; -   ; -   ; 82.314.940 ; -   ; -   ; -   ; -   ; -   ; -   ; 82.314.940 
417312100054030010001BP2600372410101072-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241010107;Apoyar procesos participativos en el marco de Cali Distrito;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 600.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 600.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 600.000.000 
417312100054030010001BP2600372410201012-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241020101;Acompañar en la movilización de la política de participación Ciudadana en la gestión publica;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 411.117.120 ; -   ; -   ; -   ; -   ; -   ; -   ; 411.117.120 ; 41.848.000 ; 41.848.000 ; 10.462.000 ; -   ; 41.848.000 ; -   ; 369.269.120 
417312100054030010001BP2600372410201022-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241020102;Apoyar en los procesos estratégicos, orientados al desarrollo del sistema de participación ciudadana.;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 116.873.160 ; -   ; -   ; -   ; -   ; -   ; -   ; 116.873.160 ; 20.924.000 ; 20.924.000 ; 5.231.000 ; -   ; 20.924.000 ; -   ; 95.949.160 
417312100054030010001BP2600372410301012-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003724;Apoyo al Sistema de Participación Ciudadana en Santiago de  Cali;BP260037241030101;Adelantar procesos de investigación de Desarrollo Territorial y  Participación ciudadana;2021760010204;45;4502;4502001;4502001;4502001;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010001;Sistema de participación ciudadana, funcionando;Organismo;SANTIAGO DE CALI;Actual;Inversión; 218.867.880 ; -   ; -   ; -   ; -   ; -   ; -   ; 218.867.880 ; -   ; -   ; -   ; -   ; -   ; -   ; 218.867.880 
417312100054030010005BP2600260210101042-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002602;Aplicación de herramientas y asistencia técnica para el cumplimiento de la Normatividad Comunal en Santiago de Cali;BP260026021010104;Realizar la orientación en el cumplimiento normativo de las organizaciones comunales;2020760010036;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010005;Organismos comunales en el territorio Inspeccionados, Vigilados y Controlados en cumplimiento de la norma comunal;Organismo;SANTIAGO DE CALI;Actual;Inversión; 332.652.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 332.652.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 332.652.000 
417312100054030010005BP2600260210101062-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002602;Aplicación de herramientas y asistencia técnica para el cumplimiento de la Normatividad Comunal en Santiago de Cali;BP260026021010106;Apoyar en la sistematización de la supervisión de las organizaciones comunales;2020760010036;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010005;Organismos comunales en el territorio Inspeccionados, Vigilados y Controlados en cumplimiento de la norma comunal;Organismo;SANTIAGO DE CALI;Actual;Inversión; 110.400.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 110.400.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 110.400.000 
417312100054030010005BP2600260210201142-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002602;Aplicación de herramientas y asistencia técnica para el cumplimiento de la Normatividad Comunal en Santiago de Cali;BP260026021020114;Realizar la orientación a las organizaciones comunales para el cumplimiento de la normatividad;2020760010036;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010005;Organismos comunales en el territorio Inspeccionados, Vigilados y Controlados en cumplimiento de la norma comunal;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.121.124.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.121.124.000 ; 35.508.000 ; 35.508.000 ; 8.877.000 ; -   ; 35.508.000 ; -   ; 1.085.616.000 
417312100054030010005BP2600260210201172-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002602;Aplicación de herramientas y asistencia técnica para el cumplimiento de la Normatividad Comunal en Santiago de Cali;BP260026021020117;Implementar las herramientas tecnologicas para la digitalizacion de los libros de registro y control de los organismos comunales - CONPES 3955 DE 2018;2020760010036;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010005;Organismos comunales en el territorio Inspeccionados, Vigilados y Controlados en cumplimiento de la norma comunal;Organismo;SANTIAGO DE CALI;Actual;Inversión; 131.028.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 131.028.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 131.028.000 
417312100054030010005BP2600260210201182-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002602;Aplicación de herramientas y asistencia técnica para el cumplimiento de la Normatividad Comunal en Santiago de Cali;BP260026021020118;Realizar Celebración día de la Acción Comunal (Ley 743 de 2002);2020760010036;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403001;Ciudadanía Empoderada;54030010005;Organismos comunales en el territorio Inspeccionados, Vigilados y Controlados en cumplimiento de la norma comunal;Organismo;SANTIAGO DE CALI;Actual;Inversión; 104.796.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 104.796.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 104.796.000 
417312100054030020002BP2600294810201062-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002948;Apoyo al fomento a la promoción del derecho a la libertad religiosa participativa en Santiago de Cali.;BP260029481020106;Realizar procesos de formación sobre los derechos, deberes y las políticas públicas relacionadas con la participación;2020760010736;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020002;Estrategia para el fomento y promoción del derecho a la libertad religiosa y la participación ciudadana, realizada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 54.028.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 54.028.800 ; -   ; -   ; -   ; -   ; -   ; -   ; 54.028.800 
417312100054030020002BP2600294810201072-320202009;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26002948;Apoyo al fomento a la promoción del derecho a la libertad religiosa participativa en Santiago de Cali.;BP260029481020107;Realizar estrategia de articulación institucional para la participación ciudadana;2020760010736;45;4502;4502034;4502034;4502034;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;54;Cali, Gobierno Incluyente;5403;Ciudadanía Activa y Gobernanza;5403002;Cultura Ciudadana ;54030020002;Estrategia para el fomento y promoción del derecho a la libertad religiosa y la participación ciudadana, realizada;Organismo;SANTIAGO DE CALI;Actual;Inversión; 25.971.200 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.971.200 ; -   ; -   ; -   ; -   ; -   ; -   ; 25.971.200 
41731323010152030080002BP2600372010101042-320202005;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003720;Mantenimiento PREVENTIVO Y CORRECTIVO A LAS SEDES COMUNALES EN SANTIAGO DE Cali;BP260037201010104;Realizar mantenimiento correctivo y preventivo a las sedes comunales;2021760010206;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080002;Intervenciones (mantenimiento correctivo y preventivo) realizadas a sedes comunales, salones comunales, Casetas Comunales;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 391.560.436 ; -   ; -   ; -   ; -   ; -   ; -   ; 391.560.436 ; -   ; -   ; -   ; -   ; -   ; -   ; 391.560.436 
41731323010152030080002BP2600372010101052-320202005;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003720;Mantenimiento PREVENTIVO Y CORRECTIVO A LAS SEDES COMUNALES EN SANTIAGO DE Cali;BP260037201010105;Realizar mantenimiento eléctrico correctivo a las sedes comunales;2021760010206;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080002;Intervenciones (mantenimiento correctivo y preventivo) realizadas a sedes comunales, salones comunales, Casetas Comunales;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 21.535.564 ; -   ; -   ; -   ; -   ; -   ; -   ; 21.535.564 ; -   ; -   ; -   ; -   ; -   ; -   ; 21.535.564 
41731323010152030080002BP2600372010101062-320202008;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003720;Mantenimiento PREVENTIVO Y CORRECTIVO A LAS SEDES COMUNALES EN SANTIAGO DE Cali;BP260037201010106;Realizar estudios y diseños a las sedes comunales;2021760010206;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080002;Intervenciones (mantenimiento correctivo y preventivo) realizadas a sedes comunales, salones comunales, Casetas Comunales;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 56.580.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.580.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.580.000 
41731323010152030080003BP2600372110101062-320202005;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003721;Mantenimiento CORRECTIVO, PREVENTIVO Y DOTACIÓN  A LOS CENTROS DE ADMINISTRACIÓN LOCAL INTEGRADA  DE SANTIAGO DE CALI;BP260037211010106;Realizar mantenimiento correctivo y preventivo a los  Centros de Administración Local Integrada;2021760010207;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080003;Intervenciones (mantenimiento correctivo, preventivo y dotación) realizadas a Centros de Administración Local Integrada;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 243.574.064 ; -   ; -   ; -   ; -   ; -   ; -   ; 243.574.064 ; -   ; -   ; -   ; -   ; -   ; -   ; 243.574.064 
41731323010152030080003BP2600372110101072-320202005;4173;Secretaría de Desarrollo Territorial y Participación Ciudadana;BP26003721;Mantenimiento CORRECTIVO, PREVENTIVO Y DOTACIÓN  A LOS CENTROS DE ADMINISTRACIÓN LOCAL INTEGRADA  DE SANTIAGO DE CALI;BP260037211010107;Realizar mantenimiento eléctrico correctivo a los  Centros de Administración Local Integrada;2021760010207;45;4599;4599016;4599016;4599016;13230101;R.F. ICLD ;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080003;Intervenciones (mantenimiento correctivo, preventivo y dotación) realizadas a Centros de Administración Local Integrada;Organismo;SANTIAGO DE CALI;Reservas;Inversión; 45.083.332 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.083.332 ; -   ; -   ; -   ; -   ; -   ; -   ; 45.083.332 
