 Centro Gestor ; Nombre Centro Gestor ; Area Funcional ; Nombre Area Funcional ; Propósito ; Nombre Propósito ; Reto ; Nombre Reto ; Programa ; Nombre Programa ; BPIN ; BP ; Nombre Proyecto ; Programa Presupuestal ; Nombre Actividad ; Pospre ; Nombre Pospre ; Fondo ; Nombre fondo ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4182;Unidad Administrativa Especial de Servicios Públicos;61010010002;Alumbrado público modernizado y eficiente;61;Cali Reconciliada;6101;Seguridad, Convivencia y Justicia;6101001;Espacios públicos seguros;2024760010122;BP26005326;Optimización integral del servicio de alumbrado público en Santiago de Cali;BP260053262010113;Administrar, Operar y Mantener el Sistema de Alumbrado Público;2-320202008;Servicios prestados a las empresas y servicios de producción ;13230104;R.F. Impuesto de Alumbrado Público EMCALI y Otros Comercializadores;Organismo;SANTIAGO DE CALI;Actual;Inversión; 5.023.681.402 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.023.681.402 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.023.681.402 ;Recursos Propios con Destinacion Especifica
4182;Unidad Administrativa Especial de Servicios Públicos;61010010005;Sistema de telegestión para alumbrado públlico implementado;61;Cali Reconciliada;6101;Seguridad, Convivencia y Justicia;6101001;Espacios públicos seguros;2024760010144;BP26005330;Implementación del sistema de telegestión para el alumbrado público del Distrito de Santiago de Cali;BP260053301010110;Adquirir, instalar y puesta en marcha del sistema de Telegestión para el alumbrado público de la ciudad de Santiago de Cali;2-3201010030406;Otro equipo eléctrico y sus partes y piezas;13230104;R.F. Impuesto de Alumbrado Público EMCALI y Otros Comercializadores;Organismo;SANTIAGO DE CALI;Actual;Inversión; 5.000.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 5.000.000.000 ;Recursos Propios con Destinacion Especifica
4182;Unidad Administrativa Especial de Servicios Públicos;61020030034;Espectáculos visuales y luminosos anuales de alumbrado navideño implementados;61;Cali Reconciliada;6102;Oportunidades para la Integración Social y Económica;6102003;Cali Distrito Deportivo, Cultural y Turístico;2024760010115;BP26005329;Implementación del Espectáculo Luminoso y Visual de Alumbrado Navideño en Santiago de Cali;BP260053291010112;Realizar la construcción, montaje y mantenimiento de los elementos del alumbrado navideño;2-320202005;Servicios de la construcción;13230105;R.F. Alumb  EMCALI  (10% navideño);Organismo;SANTIAGO DE CALI;Actual;Inversión; 694.157.025 ; -   ; -   ; -   ; -   ; -   ; -   ; 694.157.025 ; -   ; -   ; -   ; -   ; -   ; -   ; 694.157.025 ;Recursos Propios con Destinacion Especifica
4182;Unidad Administrativa Especial de Servicios Públicos;61010010002;Alumbrado público modernizado y eficiente;61;Cali Reconciliada;6101;Seguridad, Convivencia y Justicia;6101001;Espacios públicos seguros;2024760010122;BP26005326;Optimización integral del servicio de alumbrado público en Santiago de Cali;BP260053262010114;Administrar, Operar y Mantener el Sistema de Alumbrado Público;2-320202008;Servicios prestados a las empresas y servicios de producción ;13230109;R.F. Impuesto de Alumbrado Público Liquidación Directa;Organismo;SANTIAGO DE CALI;Actual;Inversión; 779.221.604 ; -   ; -   ; -   ; -   ; -   ; -   ; 779.221.604 ; -   ; -   ; -   ; -   ; -   ; -   ; 779.221.604 ;Recursos Propios con Destinacion Especifica
4182;Unidad Administrativa Especial de Servicios Públicos;61010010002;Alumbrado público modernizado y eficiente;61;Cali Reconciliada;6101;Seguridad, Convivencia y Justicia;6101001;Espacios públicos seguros;2024760010122;BP26005326;Optimización integral del servicio de alumbrado público en Santiago de Cali;BP260053262010115;Administrar, Operar y Mantener el Sistema de Alumbrado Público;2-320202008;Servicios prestados a las empresas y servicios de producción ;13230130;R.F. Alumbrado público;Organismo;SANTIAGO DE CALI;Actual;Inversión; 88.331.515 ; -   ; -   ; -   ; -   ; -   ; -   ; 88.331.515 ; -   ; -   ; -   ; -   ; -   ; -   ; 88.331.515 ;Recursos Propios con Destinacion Especifica
4182;Unidad Administrativa Especial de Servicios Públicos;62010020008;Beneficiarios del programa Fondo de Solidaridad y Redistribución de Ingreso;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010335;BP26005342;Fortalecimiento del Fondo de Solidaridad y Redistribución de Ingresos para la entrega de subsidios de acueducto, alcantarillado y aseo en Santiago de Cali;BP260053421010105;Subsidiar el Servicio Público Domiciliario de acueducto;2-33010200401;Subsidios de acueducto;13230132;R.F. Sobretasa de solidaridad servicios públicos acueducto, aseo y alcantarillado;Organismo;SANTIAGO DE CALI;Actual;Inversión; 313.709.851 ; -   ; -   ; -   ; -   ; -   ; -   ; 313.709.851 ; -   ; -   ; -   ; -   ; -   ; -   ; 313.709.851 ;Recursos Propios con Destinacion Especifica
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010160;BP26004797;Ampliación de la infraestructura de los sistemas de abastecimiento de agua potable en zona rural de Santiago de  Cali;BP260047971010203;Realizar la Construcción de la PTAP sector El Peón, Corregimiento Pance;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;F133100001;R.B. R.F. SGP - Agua potable y saneamiento básico;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 508.613.467 ; -   ; -   ; -   ; -   ; 508.613.467 ; -   ; -   ; -   ; -   ; -   ; -   ; 508.613.467 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010160;BP26004797;Ampliación de la infraestructura de los sistemas de abastecimiento de agua potable en zona rural de Santiago de  Cali;BP260047971010207;Realizar construcción tanque de abastecimiento Piamonte, corregimiento Montebello;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;F133100001;R.B. R.F. SGP - Agua potable y saneamiento básico;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 580.236.566 ; -   ; -   ; -   ; -   ; 580.236.566 ; -   ; -   ; -   ; -   ; -   ; -   ; 580.236.566 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010162;BP26004798;Optimización de la cobertura de los Sistemas de Saneamiento Básico zona rural Santiago de  Cali;BP260047981010103;Realizar  la optimización PTARD El Plan, corregimiento La Buitrera;2-3201010010316;Alcantarillas y plantas de tratamiento de agua;F133100001;R.B. R.F. SGP - Agua potable y saneamiento básico;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 3.754.738.738 ; -   ; -   ; -   ; -   ; 3.754.738.738 ; -   ; -   ; -   ; -   ; -   ; -   ; 3.754.738.738 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010143;BP26005350;Implementación  Integral de los Sistemas de Alcantarillado en la Zona Rural del Distrito de Santiago de Cali;BP260053502010101;Realizar el PSMV (Plan de Saneamiento y Manejo de Vertimientos) del corregimiento de Pance;2-3201010010316;Alcantarillas y plantas de tratamiento de agua;F133100001;R.B. R.F. SGP - Agua potable y saneamiento básico;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 1.231.900.712 ; -   ; -   ; -   ; -   ; 1.231.900.712 ; 1.231.900.712 ; 1.231.900.712 ; -   ; -   ; 1.231.900.712 ; -   ; -   ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62020010027;Sistema de tratamiento de lixiviados en el antiguo vertedero de Navarro en operación;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202001;Protección ambiental y mitigación del cambio climático;2023760010167;BP26004910;Mantenimiento del sistema de la planta de tratamiento de lixiviados de la ciudad de Santiago de  Cali;BP260049101010103;Adquirir los repuestos para el funcionamiento de la planta de tratamiento de lixiviados;2-320202008;Servicios prestados a las empresas y servicios de producción ;R121000;Ingresos Corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 431.620.714 ; -   ; -   ; -   ; -   ; 431.620.714 ; -   ; -   ; -   ; -   ; -   ; -   ; 431.620.714 ;Recursos Propios de Libre Destinación
4182;Unidad Administrativa Especial de Servicios Públicos;62020010027;Sistema de tratamiento de lixiviados en el antiguo vertedero de Navarro en operación;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202001;Protección ambiental y mitigación del cambio climático;2023760010167;BP26004910;Mantenimiento del sistema de la planta de tratamiento de lixiviados de la ciudad de Santiago de  Cali;BP260049101010113;Realizar la Operación y Mantenimiento de la Planta de Tratamiento de Lixiviados - PTL;2-320202008;Servicios prestados a las empresas y servicios de producción ;R121000;Ingresos Corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 650.772.000 ; -   ; -   ; -   ; -   ; 650.772.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 650.772.000 ;Recursos Propios de Libre Destinación
4182;Unidad Administrativa Especial de Servicios Públicos;62010020007;Beneficiarios del programa de agua potable mínimo vital en comunidades seleccionadas.;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010118;BP26005345;Implementación del programa mínimo vital de agua potable en Santiago de  Cali;BP260053451010101;Realizar el reconocimiento de Servicios Públicos Domiciliarios por suministrar de agua potable a los usuarios de los estratos 1;2-33010200404;Mínimo vital;R121000;Ingresos Corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 115.506.000 ; -   ; -   ; -   ; -   ; 115.506.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 115.506.000 ;Recursos Propios de Libre Destinación
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010160;BP26004797;Ampliación de la infraestructura de los sistemas de abastecimiento de agua potable en zona rural de Santiago de  Cali;BP260047971010202;Realizar la construcción del sistema de acueducto El Faro, Corregimiento Los Andes;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 625.023.297 ; -   ; -   ; -   ; -   ; 625.023.297 ; -   ; -   ; -   ; -   ; -   ; -   ; 625.023.297 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010160;BP26004797;Ampliación de la infraestructura de los sistemas de abastecimiento de agua potable en zona rural de Santiago de  Cali;BP260047971010204;Realizar la Construcción de la Red de Acueducto sector El Peón, Corregimiento de Pance;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 611.692.524 ; -   ; -   ; -   ; -   ; 611.692.524 ; -   ; -   ; -   ; -   ; -   ; -   ; 611.692.524 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010160;BP26004797;Ampliación de la infraestructura de los sistemas de abastecimiento de agua potable en zona rural de Santiago de  Cali;BP260047971010208;Realizar interventoría a las obras de construcción de Acueducto y PTAP en la zona rural de Cali;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 367.421.999 ; -   ; -   ; -   ; -   ; 367.421.999 ; -   ; -   ; -   ; -   ; -   ; -   ; 367.421.999 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010202;Realizar obras de mejoramiento PTAP La Paz Cabecera;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 53.360.538 ; -   ; -   ; -   ; -   ; 53.360.538 ; -   ; -   ; -   ; -   ; -   ; -   ; 53.360.538 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010203;Realizar el mejoramiento PTAP Compacta  y Reforzamiento Estructural Tanque Elevado de Flamenco, corregimiento El Hormiguero;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 105.806.560 ; -   ; -   ; -   ; -   ; 105.806.560 ; -   ; -   ; -   ; -   ; -   ; -   ; 105.806.560 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010204;Realizar el mejoramiento de los filtros lentos y construcción de andén perimetral para protección del tanque de almacenamiento PTAP Golondrinas, corregimiento Golondrinas;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 11.700.472 ; -   ; -   ; -   ; -   ; 11.700.472 ; -   ; -   ; -   ; -   ; -   ; -   ; 11.700.472 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010206;Realizar interventoría a las obras de mejoramiento Acueducto y PTAP en la zona rural de Cali;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 20.429.553 ; -   ; -   ; -   ; -   ; 20.429.553 ; -   ; -   ; -   ; -   ; -   ; -   ; 20.429.553 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010207;Realizar Mejoramiento  PTAP Montebello - Corregimiento Montebello;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 13.034.484 ; -   ; -   ; -   ; -   ; 13.034.484 ; -   ; -   ; -   ; -   ; -   ; -   ; 13.034.484 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010208;Realizar mejoramiento Sistema de Acueducto de La Vorágine - Corregimiento de Pance;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 60.086.518 ; -   ; -   ; -   ; -   ; 60.086.518 ; -   ; -   ; -   ; -   ; -   ; -   ; 60.086.518 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010163;BP26004799;Mejoramiento de la infraestructura de agua potable en la zona rural de Santiago de  Cali;BP260047991010210;Realizar obras de mejoramiento a PTAP vereda La Reforma, corregimiento Los Andes;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 12.818.949 ; -   ; -   ; -   ; -   ; 12.818.949 ; -   ; -   ; -   ; -   ; -   ; -   ; 12.818.949 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010162;BP26004798;Optimización de la cobertura de los Sistemas de Saneamiento Básico zona rural Santiago de  Cali;BP260047981010101;Realizar Obras de Mejoramiento PTARD y Red de Alcantarillado vereda el Pajui Fase III - corregimiento La Leonera;2-3201010010316;Alcantarillas y plantas de tratamiento de agua;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 124.652.723 ; -   ; -   ; -   ; -   ; 124.652.723 ; -   ; -   ; -   ; -   ; -   ; -   ; 124.652.723 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2023760010162;BP26004798;Optimización de la cobertura de los Sistemas de Saneamiento Básico zona rural Santiago de  Cali;BP260047981010104;Realizar interventoría a las obras de mejoramiento de Alcantarillado y PTARD en la zona rural de Santiago de Cali;2-3201010010316;Alcantarillas y plantas de tratamiento de agua;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 672.601.064 ; -   ; -   ; -   ; -   ; 672.601.064 ; -   ; -   ; -   ; -   ; -   ; -   ; 672.601.064 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010142;BP26005351;Implementación Integral de los Sistemas de Acueducto en la Zona Rural del Distrito de Santiago de Cali;BP260053512010152;Realizar la construcción de la Red de acueducto de la vereda cascajal y el mejoramiento de la PTAP compacta y reforzamiento estructural del tanque elevado del sector Flamenco, vereda Cascajal, corregimiento el Hormiguero;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460001;SGP-Agua potable y saneamiento básico 11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 11.306.185 ; -   ; -   ; -   ; -   ; 11.306.185 ; 11.306.185 ; 11.306.185 ; -   ; -   ; 11.306.185 ; -   ; -   ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010142;BP26005351;Implementación Integral de los Sistemas de Acueducto en la Zona Rural del Distrito de Santiago de Cali;BP260053512010131;Realizar Obras de Mejoramiento PTAP Villa del Rosario Fase II, corregimiento La Paz;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460002;SGP-Agua potable y saneamiento básico 12/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 61.250.403 ; -   ; -   ; -   ; -   ; 61.250.403 ; -   ; -   ; -   ; -   ; -   ; -   ; 61.250.403 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010142;BP26005351;Implementación Integral de los Sistemas de Acueducto en la Zona Rural del Distrito de Santiago de Cali;BP260053512010133;Realizar Interventoría a las Obras de Mejoramiento de los Sistemas de Acueducto en la Zona Rural del Distrito Santiago de Cali;2-3201010010316;Alcantarillas y plantas de tratamiento de agua;R12460002;SGP-Agua potable y saneamiento básico 12/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 9.523.731 ; -   ; -   ; -   ; -   ; 9.523.731 ; -   ; -   ; -   ; -   ; -   ; -   ; 9.523.731 ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62010020009;Sistemas de agua potable y/o saneamiento básico en áreas rurales gestionados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2024760010142;BP26005351;Implementación Integral de los Sistemas de Acueducto en la Zona Rural del Distrito de Santiago de Cali;BP260053512010151;Realizar la construcción de la Red de acueducto de la vereda cascajal y el mejoramiento de la PTAP compacta y reforzamiento estructural del tanque elevado del sector Flamenco, vereda Cascajal, corregimiento el Hormiguero;2-3201010010308;Acueductos y otros conductos de suministros de aguas, excepto gasoductos;R12460002;SGP-Agua potable y saneamiento básico 12/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 215.753.420 ; -   ; -   ; -   ; -   ; 215.753.420 ; 215.753.420 ; 215.753.420 ; -   ; -   ; 215.753.420 ; -   ; -   ;Recursos con Destinación específica del SGP
4182;Unidad Administrativa Especial de Servicios Públicos;62020010027;Sistema de tratamiento de lixiviados en el antiguo vertedero de Navarro en operación;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202001;Protección ambiental y mitigación del cambio climático;2023760010167;BP26004910;Mantenimiento del sistema de la planta de tratamiento de lixiviados de la ciudad de Santiago de  Cali;BP260049101010112;Realizar la extracción, deshidratación y disposición de lodos de rechazo PTL - AVN;2-320202008;Servicios prestados a las empresas y servicios de producción ;R133100;R.B. Ingresos Corrientes de Libre Destinación ;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 1.493.060.944 ; -   ; -   ; -   ; -   ; 1.493.060.944 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.493.060.944 ;Recursos Propios de Libre Destinación
4182;Unidad Administrativa Especial de Servicios Públicos;62020010027;Sistema de tratamiento de lixiviados en el antiguo vertedero de Navarro en operación;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202001;Protección ambiental y mitigación del cambio climático;2023760010167;BP26004910;Mantenimiento del sistema de la planta de tratamiento de lixiviados de la ciudad de Santiago de  Cali;BP260049101010114;Realizar la Operación y Mantenimiento de la Planta de Tratamiento de Lixiviados - PTL;2-320202008;Servicios prestados a las empresas y servicios de producción ;R133100;R.B. Ingresos Corrientes de Libre Destinación ;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 1.064.606.901 ; -   ; -   ; -   ; -   ; 1.064.606.901 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.064.606.901 ;Recursos Propios de Libre Destinación
4182;Unidad Administrativa Especial de Servicios Públicos;62010020008;Beneficiarios del programa Fondo de Solidaridad y Redistribución de Ingreso;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201002;Vivienda sostenible, saneamiento básico y servicios públicos;2020760010463;BP26002534;Subsidio de servicios públicos domiciliarios para los estratos 1, 2 y 3 en Santiago de  Cali;BP260025341010173;Realizar el estudio socioeconómico para la fijación de los factores de subsidios y contribuciones vigencias 2023-2027Realizar el estudio socioeconómico para la fijación de los factores de subsidios y contribuciones vigencias 2023-2027;2-320202008;Servicios prestados a las empresas y servicios de producción ;R133100001;R.B. SGPAguaPotableYSaneamienBásico11/12;Organismo;SANTIAGO DE CALI;Reserva;Inversión; -   ; -   ; 360.000.000 ; -   ; -   ; -   ; -   ; 360.000.000 ; 360.000.000 ; 360.000.000 ; -   ; -   ; 360.000.000 ; -   ; -   ;Recursos con Destinación específica del SGP
4183;Unidad Administrativa Especial de Protección Animal;62020030003;Acciones para la prevención y mitigación del maltrato animal en el distrito de Santiago de Cali realizadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202003;Protección animal;2024760010123;BP26005308;Fortalecimiento de la cultura de protección de los animales en Santiago de  Cali.;BP260053082010102;Socializar política pública de bienestar animal;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 82.283.040 ; -   ; -   ; -   ; -   ; -   ; -   ; 82.283.040 ; 22.770.000 ; 22.770.000 ; 3.795.000 ; -   ; 22.770.000 ; -   ; 59.513.040 ;Recursos Propios de Libre Destinación
