Centro Gestor;Nombre Centro Gestor;Area Funcional;Nombre Area Funcional;Propósito;Nombre Propósito;Reto;Nombre Reto;Programa;Nombre Programa;BPIN;BP;Nombre BP;Programa Presupuestal;Nombre Actividad; Pospre ; Nombre Pospre ; Fondo ; Nombre Fondo  ; Origen ; COMUNA ; VIGENCIA ; TIPO DE GASTO ; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE ; Clasificación del fondo 1 
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010114;Realizar las compensaciones por desmonte y traslado del Plan Jarillón de Cali;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 42.500.000 ; -   ; -   ;-10.000.000 ; -   ; -   ; -   ; 32.500.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 32.500.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010117;Realizar los procesos administrativos para llevar a cabo el reasentamiento de los hogares del Plan Jarillón de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 395.832.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 395.832.000 ; 392.505.000 ; 387.885.000 ; 204.497.000 ; 178.557.000 ; 387.885.000 ; 4.620.000 ; 3.327.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010118;Realizar la gestión documental de los hogares postulados y gestión documental del Plan Jarillón de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 102.132.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 102.132.000 ; 46.757.000 ; 31.257.000 ; 9.894.000 ; 3.414.000 ; 31.257.000 ; 15.500.000 ; 55.375.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010119;Brindar apoyo jurídico en las fases del proceso de reasentamiento de los hogares del Plan Jarillón de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 144.289.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 144.289.000 ; 131.876.000 ; 122.636.000 ; 55.873.000 ; 45.808.000 ; 122.636.000 ; 9.240.000 ; 12.413.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010120;Realizar el proceso de comunicaciones en el marco del Manual de Comunicaciones del Plan Jarillón de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 39.360.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 39.360.000 ; 18.842.000 ; 17.718.000 ; -   ; -   ; 17.718.000 ; 1.124.000 ; 20.518.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010121;Realizar la gestión y el seguimiento en el marco del Convenio del Plan Jarillón de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 137.088.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 137.088.000 ; 133.564.000 ; 133.564.000 ; 79.434.000 ; 72.669.000 ; 133.564.000 ; -   ; 3.524.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020013;Hogares localizados en zonas de riesgo no mitigable reasentados en zonas urbanas y rurales con procesos de concertación y garantía de derechos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010172;BP26005271;Desarrollo de la estrategia de reasentamiento y protección de los riesgos ocasionados por inundación en el marco del Plan Jarillón de Cali;BP260052711010122;Realizar el acompañamiento en las fases del proceso de reasentamiento de los hogares del Plan Jarillón de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 155.988.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 155.988.000 ; 149.772.000 ; 149.772.000 ; 95.130.000 ; 87.000.000 ; 149.772.000 ; -   ; 6.216.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020010;Estrategia de Gobernanza para la protección y uso adecuado de zonas de riesgo no mitigable implementada.;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010173;BP26005272;Desarrollo de la estrategia de sostenibilidad y gobernanza para la protección del sistema contra inundaciones de Santiago de Cali;BP260052721010111;"Realizar acompañamiento técnico a la implementación y seguimiento en el marco
de la estrategia";2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 360.252.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 360.252.000 ; 253.561.000 ; 249.853.000 ; 136.191.000 ; 113.832.000 ; 249.853.000 ; 3.708.000 ; 106.691.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010101;Apoyar al Sistema Nacional de Gestión del Riesgo en la prestación de asistencia médica en el distrito de Santiago de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 500.000.000 ; -   ; -   ;-250.000.000 ; -   ; -   ; -   ; 250.000.000 ; 250.000.000 ; -   ; -   ; -   ; -   ; 250.000.000 ; -   ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010109;Apoyar la capacidad técnica y operativa, oportuna e inmediata en la Gestión del Riesgo de Desastres en Santiago de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; -   ; -   ; 250.000.000 ; -   ; -   ; 250.000.000 ; 250.000.000 ; -   ; -   ; -   ; -   ; 250.000.000 ; -   ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010103;Realizar reparaciones generales en Estaciones de Bomberos del Benemérito Cuerpo de Bomberos Voluntarios de Cali;2-330916;Sobretasa bomberil - Cuerpos de Bomberos Voluntarios;123114;Sobretasa Bomberil;Organismo;SANTIAGO DE CALI;Actual;Inversión; 166.799.572 ; -   ; -   ; -   ; -   ; -   ; -   ; 166.799.572 ; 166.799.572 ; 166.799.572 ; -   ; -   ; 166.799.572 ; -   ; -   ;Recursos Propios con Destinacion Especifica
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010104;Fortalecer el capital humano, los procesos administrativos y los procesos operativos para garantizar la prestación del servicio público esencial de bomberos en la atención de emergencias y desastres;2-330916;Sobretasa bomberil - Cuerpos de Bomberos Voluntarios;123114;Sobretasa Bomberil;Organismo;SANTIAGO DE CALI;Actual;Inversión; 34.890.157.371 ; -   ; -   ; -   ; -   ; -   ; -   ; 34.890.157.371 ; 34.890.157.371 ; 34.890.157.371 ; 4.839.798.601 ; 4.839.798.601 ; 34.890.157.371 ; -   ; -   ;Recursos Propios con Destinacion Especifica
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010102;Apoyar la capacidad técnica y operativa, oportuna e inmediata en la Gestión del Riesgo de Desastres en Santiago de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;132301120;R.F. Excedentes Financieros EMCALI;Organismo;SANTIAGO DE CALI;Actual;Inversión; 500.000.000 ; -   ; -   ;-250.000.000 ; -   ; -   ; -   ; 250.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 250.000.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010110;Apoyar al Sistema Nacional de Gestión del Riesgo en la prestación de asistencia médica en el distrito de Santiago de Cali;2-320202008;Servicios prestados a las empresas y servicios de producción ;132301120;R.F. Excedentes Financieros EMCALI;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; -   ; -   ; 250.000.000 ; -   ; -   ; 250.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 250.000.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020009;Equipos de primera respuesta del Sistema de Gestión del Riesgo articulados y fortalecidos;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010574;BP26005409;Fortalecimiento de las instituciones del subsistema nacional de voluntarios de Primera Respuesta En Santiago de Cali;BP260054091010105;Fortalecer el capital humano, los procesos administrativos y los procesos operativos para garantizar la prestación del servicio público esencial de bomberos en la atención de emergencias y desastres;2-330916;Sobretasa bomberil - Cuerpos de Bomberos Voluntarios;13230140;R.F. Sobretasa Bomberil;Organismo;SANTIAGO DE CALI;Actual;Inversión; 687.072.821 ; -   ; -   ; -   ; -   ; -   ; -   ; 687.072.821 ; 687.072.821 ; 687.072.821 ; -   ; -   ; 687.072.821 ; -   ; -   ;Recursos Propios con Destinacion Especifica
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010196;BP26005410;Desarrollo de los instrumentos de planificación territorial para la gestión del riesgo de desastres en Santiago de Cali;BP260054101010101;Realizar la actualización y seguimiento del Plan de Gestión del Riesgo de desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 200.680.240 ; -   ; -   ; -   ; -   ; -   ; -   ; 200.680.240 ; 122.038.000 ; 116.593.000 ; 71.909.000 ; 65.902.000 ; 116.593.000 ; 5.445.000 ; 78.642.240 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010196;BP26005410;Desarrollo de los instrumentos de planificación territorial para la gestión del riesgo de desastres en Santiago de Cali;BP260054101010102;Diseñar la Estrategia de Protección Financiera;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 100.340.120 ; -   ; -   ; -   ; -   ; -   ; -   ; 100.340.120 ; 70.620.000 ; 70.620.000 ; 46.200.000 ; 46.200.000 ; 70.620.000 ; -   ; 29.720.120 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010196;BP26005410;Desarrollo de los instrumentos de planificación territorial para la gestión del riesgo de desastres en Santiago de Cali;BP260054101010105;Adquirir servicios de catering para las jornadas de socialización;2-320202006;"Servicios de alojamiento; servicios de suministro de comidas y bebidas; servicios de transporte; y servicios de distribución de electricidad, gas y agua";121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 19.456.250 ; -   ; -   ; -   ; -   ; -   ; -   ; 19.456.250 ; 19.456.250 ; -   ; -   ; -   ; -   ; 19.456.250 ; -   ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010196;BP26005410;Desarrollo de los instrumentos de planificación territorial para la gestión del riesgo de desastres en Santiago de Cali;BP260054101010112;Realizar el apoyo administrativo en la implementación de los instrumentos de planificación territorial para la Gestión del Riesgo de Desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.692.730.638 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.692.730.638 ; 1.280.826.000 ; 1.249.256.000 ; 603.790.000 ; 526.696.000 ; 1.249.256.000 ; 31.570.000 ; 411.904.638 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010196;BP26005410;Desarrollo de los instrumentos de planificación territorial para la gestión del riesgo de desastres en Santiago de Cali;BP260054101010116;Realizar socialización de los instrumentos de planificación territorial para la gestión del riesgo de desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 86.792.752 ; -   ; -   ; -   ; -   ; -   ; -   ; 86.792.752 ; 71.435.000 ; 71.435.000 ; 42.075.000 ; 35.310.000 ; 71.435.000 ; -   ; 15.357.752 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020007;Acciones correctivas para la reducción del Riesgo de Desastre implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010594;BP26005438;Construcción de obras de reducción del riesgo de Desastre en puntos críticos en Santiago de Cali;BP260054381010101;Realizar estudios y diseños para obras de reducción de riesgos de desastres;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 326.893.846 ; -   ; -   ; -   ; -   ; -   ; -   ; 326.893.846 ; -   ; -   ; -   ; -   ; -   ; -   ; 326.893.846 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020007;Acciones correctivas para la reducción del Riesgo de Desastre implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010594;BP26005438;Construcción de obras de reducción del riesgo de Desastre en puntos críticos en Santiago de Cali;BP260054381010102;Realizar obras de reducción del riesgo de desastres;2-320202005;Servicios de la construcción;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.179.292.308 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.179.292.308 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.179.292.308 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020007;Acciones correctivas para la reducción del Riesgo de Desastre implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010594;BP26005438;Construcción de obras de reducción del riesgo de Desastre en puntos críticos en Santiago de Cali;BP260054381010103;Realizar interventoria de las obras de reducción del riesgo;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 326.893.846 ; -   ; -   ; -   ; -   ; -   ; -   ; 326.893.846 ; -   ; -   ; -   ; -   ; -   ; -   ; 326.893.846 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020007;Acciones correctivas para la reducción del Riesgo de Desastre implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010594;BP26005438;Construcción de obras de reducción del riesgo de Desastre en puntos críticos en Santiago de Cali;BP260054381010104;Realizar el apoyo a la supervisión y seguimiento del proyecto;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 166.920.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 166.920.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 166.920.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020011;Fases del Centro Integral de Emergencias de la Ciudad de Cali implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010211;BP26005450;Construcción del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres en Santiago de Cali;BP260054501010101;Realizar los estudios y diseños para la rehabilitación del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 639.679.574 ; -   ; -   ; -   ; -   ; -   ; -   ; 639.679.574 ; 404.138.130 ; 938.130 ; -   ; -   ; 938.130 ; 403.200.000 ; 235.541.444 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020011;Fases del Centro Integral de Emergencias de la Ciudad de Cali implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010211;BP26005450;Construcción del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres en Santiago de Cali;BP260054501010103;Realizar Interventoría de obra del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 104.741.426 ; -   ; -   ;-104.741.426 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020011;Fases del Centro Integral de Emergencias de la Ciudad de Cali implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010211;BP26005450;Construcción del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres en Santiago de Cali;BP260054501010104;"Realizar Apoyo a la supervisión del Centro Integral para la Gestión del Riesgo de
Emergencias y Desastres";2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 166.920.000 ; -   ; -   ;-126.027.340 ; -   ; -   ; -   ; 40.892.660 ; -   ; -   ; -   ; -   ; -   ; -   ; 40.892.660 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020011;Fases del Centro Integral de Emergencias de la Ciudad de Cali implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010211;BP26005450;Construcción del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres en Santiago de Cali;BP260054501010106;Adquirir servicios de vigilancia para el Centro Integral para la Gestión del Riesgo de Emergencias y Desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 56.394.240 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.394.240 ; -   ; -   ; -   ; -   ; -   ; -   ; 56.394.240 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020011;Fases del Centro Integral de Emergencias de la Ciudad de Cali implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010211;BP26005450;Construcción del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres en Santiago de Cali;BP260054501010109;Realizar Apoyo técnico y operativo del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; -   ; -   ; 166.920.000 ; -   ; -   ; 166.920.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 166.920.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62020020011;Fases del Centro Integral de Emergencias de la Ciudad de Cali implementadas;62;Cali Renovada y Sostenible;6202;Territorio Resiliente y Biodiverso;6202002;Gestión del Riesgo y Atención de Desastres;2024760010211;BP26005450;Construcción del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres en Santiago de Cali;BP260054501010111;Realizar la protección para la seguridad perimetral del Centro Integral para la Gestión del Riesgo de Emergencias y Desastres para la seguridad del sector Urbanización la Flora;2-320202008;Servicios prestados a las empresas y servicios de producción ;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; -   ; -   ; -   ; -   ; 63.848.766 ; -   ; -   ; 63.848.766 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.848.766 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010207;BP26005456;Actualización de los instrumentos de respuesta y manejo de desastres en Santiago de Cali;BP260054561010101;Actualizar los componentes de preparación para la respuesta y  la recuperación a emergencias;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 132.012.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 132.012.000 ; 94.618.000 ; 79.918.000 ; 42.644.000 ; 42.644.000 ; 79.918.000 ; 14.700.000 ; 37.394.000 ;Recursos Propios de Libre Destinación
4163;Secretaría de Gestión del Riesgo de Emergencias y Desastres;62010010015;Instrumentos de Planificación para la Gestión del Riesgo realizados y actualizados;62;Cali Renovada y Sostenible;6201;Territorio Planificado y Conectado;6201001;Ordenamiento Territorial e Integración Regional;2024760010207;BP26005456;Actualización de los instrumentos de respuesta y manejo de desastres en Santiago de Cali;BP260054561010102;Actualizar los componentes de ejecución para la  respuesta y recuperación a emergencias;2-320202009;Servicios para la comunidad, sociales y personales;121000;Ingresos corrientes de Libre Destinación;Organismo;SANTIAGO DE CALI;Actual;Inversión; 86.748.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 86.748.000 ; 30.100.000 ; 30.100.000 ; 22.575.000 ; 15.050.000 ; 30.100.000 ; -   ; 56.648.000 ;Recursos Propios de Libre Destinación
