RUBRO;Centro Gestor;Nombre Centro Gestor;BP;Nombre del Proyecto;Programa;Nombre de la actividad;BPIN;SECTOR;PROGRAMA;PRODUCTO;PRODUCTO 1;VALIDADOR CUIPO;Fondo 1;Nombre de fondo;Clasificación del fondo;Pospre 1;Pospre 1;Dimensión;Nombre de Dimensión;Línea Estratégica;Nombre de Línea Estratégica;Programa;Nombre de Programa;Area Funcional;Nombre del Area Funcional;Origen;COMUNA;VIGENCIA;TIPO DE GASTO; PPTO INICIAL ; REDUCCIONES ; ADICIONES ; CONTRACREDITOS ; CREDITOS ; APLAZAMIENTO ; DESAPLAZAMIENTO ; PPTO. MODIFICADO ; TOTAL ACUMULADO CDP ; TOTAL ACUMULADO RPC ; TOTAL ACUMUL OBLIGAC ; PAGOS ; EJECUCION ; SALDOS CDP ; PPTO. DISPONIBLE 
416212100052020020010BP2600470410101032-320202008;4162;Secretaría del Deporte y la Recreación;BP26004704;Recreación en Jornadas de Ciclovía y de Actividad Física en Santiago de Cali;BP260047041010103;Apoyar con logística las jornadas de ciclovía;2023760010155;45;4599;4301032;4301032;4301032;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202002;Promoción, Prevención y Garantías de los Derechos de los Niños, Niñas, Adolescentes y Familias ;52020020010;Jornadas de Ciclovía realizadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.642.918.172 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.642.918.172 ; 2.636.377.149 ; 2.636.377.149 ; -   ; -   ; 2.636.377.149 ; -   ; 6.541.023 
416212100052020020010BP2600470410201012-320202009;4162;Secretaría del Deporte y la Recreación;BP26004704;Recreación en Jornadas de Ciclovía y de Actividad Física en Santiago de Cali;BP260047041020101;Organizar el desarrollo del fomento de la actividad física;2023760010155;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202002;Promoción, Prevención y Garantías de los Derechos de los Niños, Niñas, Adolescentes y Familias ;52020020010;Jornadas de Ciclovía realizadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 1.843.866.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.843.866.000 ; 669.647.000 ; 542.669.000 ; 162.351.000 ; 106.517.000 ; 542.669.000 ; 126.978.000 ; 1.174.219.000 
416212100052020020010BP2600470410301012-320202009;4162;Secretaría del Deporte y la Recreación;BP26004704;Recreación en Jornadas de Ciclovía y de Actividad Física en Santiago de Cali;BP260047041030101;Organizar el acompañamiento de la oferta institucional de deporte, recreación y actividad física;2023760010155;45;4599;4301003;4301003;4301003;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202002;Promoción, Prevención y Garantías de los Derechos de los Niños, Niñas, Adolescentes y Familias ;52020020010;Jornadas de Ciclovía realizadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 232.638.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 232.638.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 232.638.000 
416212100052020020010BP2600470410301042-320202008;4162;Secretaría del Deporte y la Recreación;BP26004704;Recreación en Jornadas de Ciclovía y de Actividad Física en Santiago de Cali;BP260047041030104;Apoyar con logística el acompañamiento de la oferta institucional de deporte, recreación y actividad física;2023760010155;45;4599;4301003;4301003;4301003;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202002;Promoción, Prevención y Garantías de los Derechos de los Niños, Niñas, Adolescentes y Familias ;52020020010;Jornadas de Ciclovía realizadas;Organismo;SANTIAGO DE CALI;Actual;Inversión; 37.629.588 ; -   ; -   ; -   ; -   ; -   ; -   ; 37.629.588 ; -   ; -   ; -   ; -   ; -   ; -   ; 37.629.588 
416212100052020040007BP2600499710101012-320202009;4162;Secretaría del Deporte y la Recreación;BP26004997;Recreación con estrategias en pro del envejecimiento funcional saludable y activo con adultos mayores de la comuna 3 de Santiago de Cali;BP260049971010101;Organizar las estrategias que promuevan hábitos saludables en los adultos mayores de la comuna 3;2023760010079;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202004;Personas Mayores Envejeciendo con Bienestar;52020040007;Adultos mayores beneficiados con estrategias en pro del envejecimiento funcional saludable y activo;Territorio;COMUNA 3;Actual;Inversión; 79.555.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 79.555.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 79.555.000 
416212100052020040007BP2600499710101022-320202008;4162;Secretaría del Deporte y la Recreación;BP26004997;Recreación con estrategias en pro del envejecimiento funcional saludable y activo con adultos mayores de la comuna 3 de Santiago de Cali;BP260049971010102;Apoyar con logística las estrategias que promuevan hábitos saludables en los adultos mayores de la comuna 3;2023760010079;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202004;Personas Mayores Envejeciendo con Bienestar;52020040007;Adultos mayores beneficiados con estrategias en pro del envejecimiento funcional saludable y activo;Territorio;COMUNA 3;Actual;Inversión; 93.219.309 ; -   ; -   ; -   ; -   ; -   ; -   ; 93.219.309 ; -   ; -   ; -   ; -   ; -   ; -   ; 93.219.309 
416212100052020040007BP2600499710101032-320202009;4162;Secretaría del Deporte y la Recreación;BP26004997;Recreación con estrategias en pro del envejecimiento funcional saludable y activo con adultos mayores de la comuna 3 de Santiago de Cali;BP260049971010103;Realizar el servicio de apoyo a la supervisión de las estrategias que promuevan hábitos saludables en los adultos mayores de la comuna 3;2023760010079;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202004;Personas Mayores Envejeciendo con Bienestar;52020040007;Adultos mayores beneficiados con estrategias en pro del envejecimiento funcional saludable y activo;Territorio;COMUNA 3;Actual;Inversión; 8.638.715 ; -   ; -   ; -   ; -   ; -   ; -   ; 8.638.715 ; -   ; -   ; -   ; -   ; -   ; -   ; 8.638.715 
416212100052020090004BP2600470810101012-320202009;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010101;Organizar los programas de deporte, actividad física y recreación con población afrodescendiente;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 105.486.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 105.486.000 ; 28.448.000 ; 28.448.000 ; 16.168.000 ; 16.168.000 ; 28.448.000 ; -   ; 77.038.000 
416212100052020090004BP2600470810101022-320202009;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010102;Organizar los programas de deporte, actividad física y recreación con población tradicionalmente excluidas;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 89.304.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 89.304.000 ; 52.216.000 ; 52.216.000 ; 21.156.000 ; 17.510.000 ; 52.216.000 ; -   ; 37.088.000 
416212100052020090004BP2600470810101032-320202009;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010103;Organizar los programas de deporte, actividad física y recreación con población indígena;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 89.304.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 89.304.000 ; 36.114.000 ; 36.114.000 ; 21.978.000 ; 17.782.000 ; 36.114.000 ; -   ; 53.190.000 
416212100052020090004BP2600470810101042-320202009;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010104;Organizar los programas de deporte, actividad física y recreación con personas dedicadas a la labor del reciclaje;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 89.304.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 89.304.000 ; 47.584.000 ; 47.584.000 ; 11.488.000 ; 7.292.000 ; 47.584.000 ; -   ; 41.720.000 
416212100052020090004BP2600470810101092-320202008;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010109;Apoyar con logística los programas de deporte, actividad física y recreación que se ofrecen a población afrodescendiente;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 163.259.280 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.259.280 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.259.280 
416212100052020090004BP2600470810101102-320202008;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010110;Apoyar con logística los programas de deporte, actividad física y recreación que se ofrecen a población tradicionalmente excluida;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 163.259.280 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.259.280 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.259.280 
416212100052020090004BP2600470810101112-320202008;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010111;Apoyar con logística los programas de deporte, actividad física y recreación que se ofrecen a población indígena;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 163.259.280 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.259.280 ; -   ; -   ; -   ; -   ; -   ; -   ; 163.259.280 
416212100052020090004BP2600470810101122-320202008;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081010112;Apoyar con logística los programas de deporte, actividad física y recreación que se ofrecen a personas dedicadas a la labor del reciclaje;2023760010156;45;4599;4301037;4301037;4301037;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 143.080.160 ; -   ; -   ; -   ; -   ; -   ; -   ; 143.080.160 ; -   ; -   ; -   ; -   ; -   ; -   ; 143.080.160 
416212100052020090004BP2600470810201012-320202009;4162;Secretaría del Deporte y la Recreación;BP26004708;Recreación a Población en Situación de Riesgo Social de Santiago de Cali;BP260047081020101;Organizar los eventos deportivos y recreativos que se ofrecen a población víctima del conflicto armado;2023760010156;45;4599;4301032;4301032;4301032;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5202;Poblaciones Construyendo Territorio;5202009;Equidad Social;52020090004;Personas beneficiadas con programa recreativo dirigido a personas en riesgo social con enfoque diferencial, étnico y de género;Organismo;SANTIAGO DE CALI;Actual;Inversión; 89.304.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 89.304.000 ; 59.466.000 ; 59.466.000 ; 25.038.000 ; 15.648.000 ; 59.466.000 ; -   ; 29.838.000 
416212100052030080005BP2600243110201312-320202005;4162;Secretaría del Deporte y la Recreación;BP26002431;Mantenimiento del Estadio Olimpico Pascual Guerrero Santiago de Cali;BP260024311020131;Realizar mantenimiento de la grama natural del EOPG.;2020760010002;45;4599;4301017;4301017;4301017;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Organismo;SANTIAGO DE CALI;Actual;Inversión; 206.775.379 ; -   ; -   ; -   ; -   ; -   ; -   ; 206.775.379 ; 206.775.379 ; 66.997.125 ; -   ; -   ; 66.997.125 ; 139.778.254 ; -   
416212100052030080005BP2600254710101072-320202009;4162;Secretaría del Deporte y la Recreación;BP26002547;Mejoramiento de los equipamientos deportivos y recreativos de Santiago de Cali;BP260025471010107;Brindar seguridad a los escenarios deportivos y recreativos;2020760010084;45;4599;4301012;4301012;4301012;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Organismo;SANTIAGO DE CALI;Actual;Inversión; 2.202.873.710 ; -   ; -   ; -   ; -   ; -   ; -   ; 2.202.873.710 ; 671.869.000 ; 652.531.000 ; 445.061.000 ; 408.847.000 ; 652.531.000 ; 19.338.000 ; 1.531.004.710 
416212100052030080005BP2600254810101172-320202009;4162;Secretaría del Deporte y la Recreación;BP26002548;Adecuación de equipamientos deportivos y recreativos de Santiago de Cali;BP260025481010117;Realizar apoyo para categorizar las intervención a los equipamientos deportivos y recreativos;2020760010088;45;4599;4301021;4301021;4301021;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202009;Servicios para la comunidad, sociales y personales;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Organismo;SANTIAGO DE CALI;Actual;Inversión; 600.000.000 ; -   ; -   ; -   ; -   ; -   ; -   ; 600.000.000 ; 396.738.000 ; 396.738.000 ; 253.526.000 ; 227.175.000 ; 396.738.000 ; -   ; 203.262.000 
416212100052030080005BP2600494010101022-320202005;4162;Secretaría del Deporte y la Recreación;BP26004940;Adecuación de espacios públicos deportivos y recreativos de la comuna 2 del distrito especial de Santiago de Cali;BP260049401010102;Realizar el mejoramiento de estaciones de Calistenia, Parque Recreativo La Flora.;2023760010076;45;4599;4302041;4302041;4302041;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 2;Actual;Inversión; 515.605.395 ; -   ; -   ; -   ; -   ; -   ; -   ; 515.605.395 ; -   ; -   ; -   ; -   ; -   ; -   ; 515.605.395 
416212100052030080005BP2600494010101042-320202005;4162;Secretaría del Deporte y la Recreación;BP26004940;Adecuación de espacios públicos deportivos y recreativos de la comuna 2 del distrito especial de Santiago de Cali;BP260049401010104;Realizar la adecuación del centro recreativo ciudad alamos;2023760010076;45;4599;4302041;4302041;4302041;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 2;Actual;Inversión; 248.487.662 ; -   ; -   ; -   ; -   ; -   ; -   ; 248.487.662 ; -   ; -   ; -   ; -   ; -   ; -   ; 248.487.662 
416212100052030080005BP2600494010101052-320202005;4162;Secretaría del Deporte y la Recreación;BP26004940;Adecuación de espacios públicos deportivos y recreativos de la comuna 2 del distrito especial de Santiago de Cali;BP260049401010105;Realizar la adecuación del polideportivo Vipasa.;2023760010076;45;4599;4302041;4302041;4302041;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 2;Actual;Inversión; 140.224.020 ; -   ; -   ; -   ; -   ; -   ; -   ; 140.224.020 ; -   ; -   ; -   ; -   ; -   ; -   ; 140.224.020 
416212100052030080005BP2600494010101062-320202008;4162;Secretaría del Deporte y la Recreación;BP26004940;Adecuación de espacios públicos deportivos y recreativos de la comuna 2 del distrito especial de Santiago de Cali;BP260049401010106;Realizar la interventoria del proyecto.;2023760010076;45;4599;4302041;4302041;4302041;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 2;Actual;Inversión; 63.302.195 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.302.195 ; -   ; -   ; -   ; -   ; -   ; -   ; 63.302.195 
416212100052030080005BP2600494410101022-320202005;4162;Secretaría del Deporte y la Recreación;BP26004944;Adecuación de espacios públicos deportivos y recreativos de la comuna 5 del distrito especial de Santiago de Cali;BP260049441010102;Realizar la adecuación del parque recreativo Santa barbara;2023760010090;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 5;Actual;Inversión; 261.428.246 ; -   ; -   ; -   ; -   ; -   ; -   ; 261.428.246 ; -   ; -   ; -   ; -   ; -   ; -   ; 261.428.246 
416212100052030080005BP2600494410101032-320202005;4162;Secretaría del Deporte y la Recreación;BP26004944;Adecuación de espacios públicos deportivos y recreativos de la comuna 5 del distrito especial de Santiago de Cali;BP260049441010103;Realizar la adecuación del parque recreativo Brisas del guabito;2023760010090;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 5;Actual;Inversión; 359.654.205 ; -   ; -   ; -   ; -   ; -   ; -   ; 359.654.205 ; -   ; -   ; -   ; -   ; -   ; -   ; 359.654.205 
416212100052030080005BP2600494410101042-320202008;4162;Secretaría del Deporte y la Recreación;BP26004944;Adecuación de espacios públicos deportivos y recreativos de la comuna 5 del distrito especial de Santiago de Cali;BP260049441010104;Realizar la interventoria del proyecto;2023760010090;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 5;Actual;Inversión; 43.475.773 ; -   ; -   ; -   ; -   ; -   ; -   ; 43.475.773 ; -   ; -   ; -   ; -   ; -   ; -   ; 43.475.773 
416212100052030080005BP2600496010101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004960;Adecuación de espacios públicos deportivos y recreativos de la comuna 7 del distrito especial de Santiago de Cali;BP260049601010101;Realizar la adecuación de la pista de patinaje Alfonso López;2023760010092;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 7;Actual;Inversión; 470.331.819 ; -   ; -   ; -   ; -   ; -   ; -   ; 470.331.819 ; -   ; -   ; -   ; -   ; -   ; -   ; 470.331.819 
416212100052030080005BP2600496010101022-320202005;4162;Secretaría del Deporte y la Recreación;BP26004960;Adecuación de espacios públicos deportivos y recreativos de la comuna 7 del distrito especial de Santiago de Cali;BP260049601010102;Realizar la adecuación del cerramiento Calibella.;2023760010092;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 7;Actual;Inversión; 127.338.030 ; -   ; -   ; -   ; -   ; -   ; -   ; 127.338.030 ; -   ; -   ; -   ; -   ; -   ; -   ; 127.338.030 
416212100052030080005BP2600496010101032-320202008;4162;Secretaría del Deporte y la Recreación;BP26004960;Adecuación de espacios públicos deportivos y recreativos de la comuna 7 del distrito especial de Santiago de Cali;BP260049601010103;Realizar la interventoria del proyecto;2023760010092;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202008;Servicios prestados a las empresas y servicios de producción ;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 7;Actual;Inversión; 41.836.889 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.836.889 ; -   ; -   ; -   ; -   ; -   ; -   ; 41.836.889 
416212100052030080005BP2600496110101012-320202005;4162;Secretaría del Deporte y la Recreación;BP26004961;Adecuación de espacios públicos deportivos y recreativos de la comuna 8 del distrito especial de Santiago de Cali;BP260049611010101;Realizar la adecuación del parque recreativo infantil Villa Colombia;2023760010093;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 8;Actual;Inversión; 282.892.429 ; -   ; -   ; -   ; -   ; -   ; -   ; 282.892.429 ; -   ; -   ; -   ; -   ; -   ; -   ; 282.892.429 
416212100052030080005BP2600496110101022-320202005;4162;Secretaría del Deporte y la Recreación;BP26004961;Adecuación de espacios públicos deportivos y recreativos de la comuna 8 del distrito especial de Santiago de Cali;BP260049611010102;Realizar la adecuación de la cancha multiple El Municipal;2023760010093;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 8;Actual;Inversión; 66.749.388 ; -   ; -   ; -   ; -   ; -   ; -   ; 66.749.388 ; -   ; -   ; -   ; -   ; -   ; -   ; 66.749.388 
416212100052030080005BP2600496110101032-320202005;4162;Secretaría del Deporte y la Recreación;BP26004961;Adecuación de espacios públicos deportivos y recreativos de la comuna 8 del distrito especial de Santiago de Cali;BP260049611010103;Realizar la adecuacion del parque recreativo Saavedra Galindo;2023760010093;45;4599;4301011;4301011;4301011;121000;Ingresos corrientes de Libre Destinación;Libre destinación (Recursos Propios);2-320202005;Servicios de la construcción;52;Cali, Solidaria por la Vida;5203;Territorios para la Vida;5203008;Equipamientos para el Desarrollo y el Bienestar;52030080005;Intervenciones en escenarios deportivos y recreativos en comunas y corregimientos diseñados, con mantenimiento, construidos o adecuados;Territorio;COMUNA 8;Actual;Inversión; 247.174.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 247.174.500 ; -   ; -   ; -   ; -   ; -   ; -   ; 247.174.500 
